imageIndex,typ,errText,errorClassCombined,errorClassText,is_good,is_PseudoFehler
15405,ELLIPSE,Meniskus,good,PseudoFehler,1,1
15406,ELLIPSE,Pin,good,PseudoFehler,1,1
15407,ELLIPSE,Meniskus,good,PseudoFehler,1,1
15408,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15409,ELLIPSE,Meniskus,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15410,ELLIPSE,Meniskus,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15411,ELLIPSE,Meniskus,good,PseudoFehler,1,1
15412,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15413,ELLIPSE,Meniskus,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15414,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15415,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15416,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15417,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15418,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15419,ELLIPSE,Meniskus,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15420,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15421,ELLIPSE,Meniskus,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15422,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15423,ELLIPSE,Pin,good,PseudoFehler,1,1
15424,ELLIPSE,Meniskus,good,PseudoFehler,1,1
15425,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
15426,ELLIPSE,Meniskus,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
15427,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
15428,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
15429,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
15430,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
15431,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
15432,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
15433,ELLIPSE,Meniskus,good,PseudoFehler,1,1
15434,ELLIPSE,Meniskus,good,PseudoFehler,1,1
15435,ELLIPSE,Meniskus,good,PseudoFehler,1,1
15436,ELLIPSE,Meniskus,good,PseudoFehler,1,1
15437,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15438,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15439,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15440,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15441,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15442,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15443,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15444,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15445,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15446,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15447,ELLIPSE,Meniskus,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15448,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15449,ELLIPSE,Meniskus,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15450,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15451,ELLIPSE,Meniskus,good,PseudoFehler,1,1
15452,ELLIPSE,Meniskus,good,PseudoFehler,1,1
15453,ELLIPSE,Meniskus,good,PseudoFehler,1,1
15454,ELLIPSE,Meniskus,good,PseudoFehler,1,1
15455,ELLIPSE,Lötung,good,PseudoFehler,1,1
15456,ELLIPSE,Lötung,good,PseudoFehler,1,1
15457,ELLIPSE,Meniskus,good,PseudoFehler,1,1
15458,ELLIPSE,Pin,good,PseudoFehler,1,1
15459,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15460,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15461,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15462,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15463,ELLIPSE,Meniskus,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15464,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15465,ELLIPSE,Pin,good,PseudoFehler,1,1
15466,ELLIPSE,Pin,good,PseudoFehler,1,1
15467,ELLIPSE,Pin,good,PseudoFehler,1,1
15468,ELLIPSE,Meniskus,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15469,ELLIPSE,Meniskus,good,PseudoFehler,1,1
15470,ELLIPSE,Meniskus,good,PseudoFehler,1,1
15471,ELLIPSE,Pin,good,PseudoFehler,1,1
15472,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15473,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15474,ELLIPSE,Meniskus,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15475,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15476,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15477,ELLIPSE,Meniskus,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15478,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15479,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15480,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15481,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15482,ELLIPSE,Meniskus,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15483,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15484,ELLIPSE,Meniskus,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15485,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15486,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15487,ELLIPSE,Lötung,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15488,ELLIPSE,Lötung,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15489,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15490,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15491,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15492,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15493,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15494,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15495,ELLIPSE,Lötung,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15496,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15497,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15498,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15499,ELLIPSE,Meniskus,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15500,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15501,ELLIPSE,Meniskus,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15502,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15503,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15504,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15505,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15506,ELLIPSE,Meniskus,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15507,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15508,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15509,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15510,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15511,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15512,ELLIPSE,Meniskus,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15513,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15514,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15515,ELLIPSE,Meniskus,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15516,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15517,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15518,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15519,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15520,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15521,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15522,ELLIPSE,Meniskus,good,PseudoFehler,1,1
15523,ELLIPSE,Pin,good,PseudoFehler,1,1
15524,ELLIPSE,Meniskus,good,PseudoFehler,1,1
15525,ELLIPSE,Meniskus,good,PseudoFehler,1,1
15526,ELLIPSE,Pin,good,PseudoFehler,1,1
15527,ELLIPSE,Pin,good,PseudoFehler,1,1
15528,ELLIPSE,Pin,good,PseudoFehler,1,1
15529,ELLIPSE,Pin,good,PseudoFehler,1,1
15530,ELLIPSE,Pin,good,PseudoFehler,1,1
15531,ELLIPSE,Pin,good,PseudoFehler,1,1
15532,ELLIPSE,Meniskus,good,PseudoFehler,1,1
15533,ELLIPSE,Pin,good,PseudoFehler,1,1
15534,ELLIPSE,Meniskus,good,PseudoFehler,1,1
15535,ELLIPSE,Pin,good,PseudoFehler,1,1
15536,ELLIPSE,Pin,good,PseudoFehler,1,1
15537,ELLIPSE,Meniskus,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
15538,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
15539,ELLIPSE,Pin,good,PseudoFehler,1,1
15540,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
15541,ELLIPSE,Lötung,good,PseudoFehler,1,1
15542,ELLIPSE,Meniskus,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15543,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15544,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15545,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15546,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15547,ELLIPSE,Meniskus,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15548,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15549,ELLIPSE,Meniskus,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15550,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15551,ELLIPSE,Meniskus,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15552,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15553,ELLIPSE,Meniskus,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15554,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15555,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15556,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15557,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15558,ELLIPSE,Meniskus,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15559,ELLIPSE,Meniskus,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15560,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15561,ELLIPSE,Meniskus,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15562,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15563,ELLIPSE,Meniskus,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15564,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15565,ELLIPSE,Pin,good,PseudoFehler,1,1
15566,ELLIPSE,Pin,good,PseudoFehler,1,1
15567,ELLIPSE,Pin,good,PseudoFehler,1,1
15568,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15569,ELLIPSE,Meniskus,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15570,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15571,ELLIPSE,Meniskus,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15572,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15573,ELLIPSE,Meniskus,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15574,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15575,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15576,ELLIPSE,Meniskus,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15577,ELLIPSE,Meniskus,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15578,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15579,ELLIPSE,Meniskus,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15580,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15581,ELLIPSE,Meniskus,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15582,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15583,ELLIPSE,Meniskus,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15584,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15585,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15586,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15587,ELLIPSE,Meniskus,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15588,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15589,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15590,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15591,ELLIPSE,Pin,good,PseudoFehler,1,1
15592,ELLIPSE,Pin,good,PseudoFehler,1,1
15593,ELLIPSE,Lötung,good,PseudoFehler,1,1
15594,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
15595,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
15596,ELLIPSE,Meniskus,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
15597,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
15598,ELLIPSE,Meniskus,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
15599,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
15600,ELLIPSE,Meniskus,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
15601,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
15602,ELLIPSE,Meniskus,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
15603,ELLIPSE,Meniskus,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
15604,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
15605,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
15606,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
15607,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
15608,ELLIPSE,Pin,good,PseudoFehler,1,1
15609,ELLIPSE,Pin,good,PseudoFehler,1,1
15610,ELLIPSE,Pin,good,PseudoFehler,1,1
15611,ELLIPSE,Pin,good,PseudoFehler,1,1
15612,ELLIPSE,Pin,good,PseudoFehler,1,1
15613,ELLIPSE,Pin,good,PseudoFehler,1,1
15614,ELLIPSE,Pin,good,PseudoFehler,1,1
15615,ELLIPSE,Pin,good,PseudoFehler,1,1
15616,ELLIPSE,Pin,good,PseudoFehler,1,1
15617,ELLIPSE,Pin,good,PseudoFehler,1,1
15618,ELLIPSE,Pin,good,PseudoFehler,1,1
15619,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15620,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15621,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15622,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15623,ELLIPSE,Lötung,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15624,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15625,ELLIPSE,Meniskus,THT Bauteil fehlt,THT Bauteil fehlt,0,0
15626,ELLIPSE,Pin,good,PseudoFehler,1,1
15627,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
15628,ELLIPSE,Meniskus,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
15629,ELLIPSE,Meniskus,THT Loetstelle offen,THT Loetstelle offen,0,0
15630,ELLIPSE,Meniskus,THT Loetstelle offen,THT Loetstelle offen,0,0
15631,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
15632,ELLIPSE,Meniskus,THT Loetstelle offen,THT Loetstelle offen,0,0
15633,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
15634,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
15635,ELLIPSE,Meniskus,THT Loetstelle offen,THT Loetstelle offen,0,0
15636,ELLIPSE,Meniskus,THT Loetstelle offen,THT Loetstelle offen,0,0
15637,ELLIPSE,Meniskus,THT Loetstelle offen,THT Loetstelle offen,0,0
15638,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
15639,ELLIPSE,Meniskus,THT Loetstelle offen,THT Loetstelle offen,0,0
15640,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
15641,ELLIPSE,Meniskus,THT Loetstelle offen,THT Loetstelle offen,0,0
15642,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
15643,ELLIPSE,Meniskus,THT Loetstelle offen,THT Loetstelle offen,0,0
15644,ELLIPSE,Meniskus,THT Loetstelle offen,THT Loetstelle offen,0,0
15645,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
15646,ELLIPSE,Meniskus,THT Loetstelle offen,THT Loetstelle offen,0,0
15647,ELLIPSE,Pin,good,PseudoFehler,1,1
15648,ELLIPSE,Meniskus,good,PseudoFehler,1,1
15649,ELLIPSE,Meniskus,THT Loetst.Form mangelhaft,THT Loetst.Form mangelhaft,0,0
15650,ELLIPSE,Meniskus,THT Loetstelle offen,THT Loetstelle offen,0,0
15651,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
15652,ELLIPSE,Meniskus,THT Loetstelle offen,THT Loetstelle offen,0,0
15653,ELLIPSE,Pin,good,PseudoFehler,1,1
15654,ELLIPSE,Meniskus,good,PseudoFehler,1,1
15655,ELLIPSE,Lötung,good,PseudoFehler,1,1
15656,ELLIPSE,Pin,good,PseudoFehler,1,1
15657,ELLIPSE,Pin,good,PseudoFehler,1,1
15658,ELLIPSE,Lötung,good,PseudoFehler,1,1
15659,ELLIPSE,Lötung,good,PseudoFehler,1,1
15660,ELLIPSE,Pin,good,PseudoFehler,1,1
15661,ELLIPSE,Pin,good,PseudoFehler,1,1
15662,ELLIPSE,Lötung,good,PseudoFehler,1,1
15663,ELLIPSE,Pin,good,PseudoFehler,1,1
15664,ELLIPSE,Pin,good,PseudoFehler,1,1
15665,ELLIPSE,Pin,good,PseudoFehler,1,1
15666,ELLIPSE,Pin,good,PseudoFehler,1,1
15667,ELLIPSE,Lötung,good,PseudoFehler,1,1
15668,ELLIPSE,Pin,good,PseudoFehler,1,1
15669,ELLIPSE,Meniskus,good,PseudoFehler,1,1
15670,ELLIPSE,Lötung,good,PseudoFehler,1,1
15671,ELLIPSE,Lötung,good,PseudoFehler,1,1
15672,ELLIPSE,Lötung,good,PseudoFehler,1,1
15673,ELLIPSE,Pin,good,PseudoFehler,1,1
15674,ELLIPSE,Pin,good,PseudoFehler,1,1
15675,ELLIPSE,Lötung,good,PseudoFehler,1,1
15676,ELLIPSE,Lötung,good,PseudoFehler,1,1
15677,ELLIPSE,Lötung,good,PseudoFehler,1,1
15678,ELLIPSE,Lötung,good,PseudoFehler,1,1
15679,ELLIPSE,Lötung,good,PseudoFehler,1,1
15680,ELLIPSE,Lötung,good,PseudoFehler,1,1
15681,ELLIPSE,Meniskus,good,PseudoFehler,1,1
15682,ELLIPSE,Lötung,good,PseudoFehler,1,1
15683,ELLIPSE,Lötung,good,PseudoFehler,1,1
15684,ELLIPSE,Pin,good,PseudoFehler,1,1
15685,ELLIPSE,Pin,good,PseudoFehler,1,1
15686,ELLIPSE,Pin,good,PseudoFehler,1,1
15687,ELLIPSE,Lötung,good,PseudoFehler,1,1
15688,ELLIPSE,Lötung,good,PseudoFehler,1,1
15689,ELLIPSE,Lötung,good,PseudoFehler,1,1
15690,ELLIPSE,Lötung,good,PseudoFehler,1,1
15691,ELLIPSE,Pin,good,PseudoFehler,1,1
15692,ELLIPSE,Pin,good,PseudoFehler,1,1
15693,ELLIPSE,Pin,good,PseudoFehler,1,1
15694,ELLIPSE,Pin,good,PseudoFehler,1,1
15695,ELLIPSE,Pin,good,PseudoFehler,1,1
15696,ELLIPSE,Lötung,good,PseudoFehler,1,1
15697,ELLIPSE,Pin,good,PseudoFehler,1,1
15698,ELLIPSE,Pin,good,PseudoFehler,1,1
15699,ELLIPSE,Pin,good,PseudoFehler,1,1
15700,ELLIPSE,Pin,good,PseudoFehler,1,1
15701,ELLIPSE,Meniskus,good,PseudoFehler,1,1
15702,ELLIPSE,Lötung,good,PseudoFehler,1,1
15703,ELLIPSE,Lötung,good,PseudoFehler,1,1
15704,ELLIPSE,Lötung,good,PseudoFehler,1,1
15705,ELLIPSE,Pin,good,PseudoFehler,1,1
15706,ELLIPSE,Pin,good,PseudoFehler,1,1
15707,ELLIPSE,Pin,good,PseudoFehler,1,1
15708,ELLIPSE,Pin,good,PseudoFehler,1,1
15709,ELLIPSE,Lötung,good,PseudoFehler,1,1
15710,ELLIPSE,Lötung,good,PseudoFehler,1,1
15711,ELLIPSE,Lötung,good,PseudoFehler,1,1
15712,ELLIPSE,Lötung,good,PseudoFehler,1,1
15713,ELLIPSE,Lötung,good,PseudoFehler,1,1
15714,ELLIPSE,Lötung,good,PseudoFehler,1,1
15715,ELLIPSE,Meniskus,good,PseudoFehler,1,1
15716,ELLIPSE,Lötung,good,PseudoFehler,1,1
15717,ELLIPSE,Lötung,good,PseudoFehler,1,1
15718,ELLIPSE,Pin,good,PseudoFehler,1,1
15719,ELLIPSE,Pin,good,PseudoFehler,1,1
15720,ELLIPSE,Lötung,good,PseudoFehler,1,1
15721,ELLIPSE,Lötung,good,PseudoFehler,1,1
15722,ELLIPSE,Lötung,good,PseudoFehler,1,1
15723,ELLIPSE,Lötung,good,PseudoFehler,1,1
15724,ELLIPSE,Lötung,good,PseudoFehler,1,1
15725,ELLIPSE,Lötung,good,PseudoFehler,1,1
15726,ELLIPSE,Lötung,good,PseudoFehler,1,1
15727,ELLIPSE,Lötung,good,PseudoFehler,1,1
15728,ELLIPSE,Lötung,good,PseudoFehler,1,1
15729,ELLIPSE,Pin,good,PseudoFehler,1,1
15730,ELLIPSE,Pin,good,PseudoFehler,1,1
15731,ELLIPSE,Lötung,good,PseudoFehler,1,1
15732,ELLIPSE,Lötung,good,PseudoFehler,1,1
15733,ELLIPSE,Lötung,good,PseudoFehler,1,1
15734,ELLIPSE,Pin,good,PseudoFehler,1,1
15735,ELLIPSE,Pin,good,PseudoFehler,1,1
15736,ELLIPSE,Pin,good,PseudoFehler,1,1
15737,ELLIPSE,Pin,good,PseudoFehler,1,1
15738,ELLIPSE,Pin,good,PseudoFehler,1,1
15739,ELLIPSE,Pin,good,PseudoFehler,1,1
15740,ELLIPSE,Lötung,good,PseudoFehler,1,1
15741,ELLIPSE,Pin,good,PseudoFehler,1,1
15742,ELLIPSE,Lötung,good,PseudoFehler,1,1
15743,ELLIPSE,Lötung,good,PseudoFehler,1,1
15744,ELLIPSE,Lötung,good,PseudoFehler,1,1
15745,ELLIPSE,Lötung,good,PseudoFehler,1,1
15746,ELLIPSE,Meniskus,good,PseudoFehler,1,1
15747,ELLIPSE,Lötung,good,PseudoFehler,1,1
15748,ELLIPSE,Lötung,good,PseudoFehler,1,1
15749,ELLIPSE,no solder,good,PseudoFehler,1,1
15750,ELLIPSE,Pin,good,PseudoFehler,1,1
15751,ELLIPSE,Pin,good,PseudoFehler,1,1
15752,ELLIPSE,Lötung,good,PseudoFehler,1,1
15753,ELLIPSE,Lötung,good,PseudoFehler,1,1
15754,ELLIPSE,Lötung,good,PseudoFehler,1,1
15755,ELLIPSE,Lötung,good,PseudoFehler,1,1
15756,ELLIPSE,Pin,good,PseudoFehler,1,1
15757,ELLIPSE,Lötung,good,PseudoFehler,1,1
15758,ELLIPSE,Meniskus,good,PseudoFehler,1,1
15759,ELLIPSE,Pin,good,PseudoFehler,1,1
15760,ELLIPSE,Pin,good,PseudoFehler,1,1
15761,ELLIPSE,Pin,good,PseudoFehler,1,1
15762,ELLIPSE,Lötung,good,PseudoFehler,1,1
15763,ELLIPSE,Lötung,good,PseudoFehler,1,1
15764,ELLIPSE,Lötung,good,PseudoFehler,1,1
15765,ELLIPSE,Lötung,good,PseudoFehler,1,1
15766,ELLIPSE,Lötung,good,PseudoFehler,1,1
15767,ELLIPSE,Meniskus,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
15768,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
15769,ELLIPSE,Meniskus,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
15770,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
15771,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
15772,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
15773,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
